Domine labia mea	or	ORIa	OR
Domine labia mea (in festis)	or	ORIb	OR
Venite exsultemus (mode 2d)	ps	ORIP2	OR
Venite exsultemus (mode 3g simplex)	ps	ORIP3a	OR
Venite exsultemus (mode 3f solemnis)	ps	ORIP3b	OR
Venite exsultemus (mode 4e simplex)	ps	ORIP4a	OR
Venite exsultemus (mode 4g festivus)	ps	ORIP4b	OR
Venite exsultemus (mode 4d solemnis)	ps	ORIP4c	OR
Venite exsultemus (mode 5g)	ps	ORIP5	OR
Venite exsultemus (mode 6a simplex)	ps	ORIP6a	OR
Venite exsultemus (mode 6f festivus)	ps	ORIP6b	OR
Venite exsultemus (mode 6f solemnis)	ps	ORIP6c	OR
Venite exsultemus (mode 7a simplex)	ps	ORIP7a	OR
Venite exsultemus (mode 7a solemnis)	ps	ORIP7b	OR
Regem venturum Dominum (in Dominicis)	in	A1F1I	OR
Regem venturum Dominum (in Feriis)	in	A1F2I	OR
Prope est jam Dominus (in Dominicis)	in	A3F1I	OR
Prope est jam Dominus (in Feriis)	in	A3F2I	OR
Verbum supernam prodiens	hy	A1H	OR
Non sit vobis vanum	in	Q1I	OR
Ex more docti mystico	hy	Q1H	OR
Hodie si vocem	in	Q5I	OR
Pange lingua... Lauream	hy	Q5H	OR
Surrexit Dominus vere	in	P1I	OR
Rex sempiterne coelitum	hy	P1H	OR
Te Deum laudamus (tonus solemnis)	hy	ORTDa	OR
Te Deum laudamus (tonus simplex)	hy	ORTDb	OR
Toni Communes Ad Gloria Patri (Modo I)	or	ORGP1	OR
Toni Communes Ad Gloria Patri (Modo II)	or	ORGP2	OR
Toni Communes Ad Gloria Patri (Modo III)	or	ORGP3	OR
Toni Communes Ad Gloria Patri (Modo IV)	or	ORGP4	OR
Toni Communes Ad Gloria Patri (Modo V)	or	ORGP5	OR
Toni Communes Ad Gloria Patri (Modo VI)	or	ORGP6	OR
Toni Communes Ad Gloria Patri (Modo VII)	or	ORGP7	OR
Toni Communes Ad Gloria Patri (Modo VIII)	or	ORGP8	OR
Benedicamus Domino (in Festis Solemnibus)	or	ORBDa	OR
Benedicamus Domino (in Festis Duplicibus)	or	ORBDb	OR
Benedicamus Domino (in Festis Semiduplicibus)	or	ORBDc	OR
Benedicamus Domino (in Festis Beatae Mariae Virginis)	or	ORBDd	OR
Benedicamus Domino (in Dominicis per annum)	or	ORBDe	OR
Benedicamus Domino (in Festis Simplicibus)	or	ORBDf	OR
Benedicamus Domino (In Officio B.M.V in Sabbato)	or	ORBDg	OR
Benedicamus Domino (In Feriis per annum)	or	ORBDh	OR
Benedicamus Domino (In Feriis Adventus Quadrageimae et Passionis)	or	ORBDi	OR
Benedicamus Domino (In Octavam Paschae)	or	ORBDj	OR
Benedicamus Domino (In Dominicis Temporis Paschalis)	or	ORBDk	OR
Benedicamus Domino (In Feriis Temporis Paschalis)	or	ORBDl	OR
Benedicamus Domino (In Dominicis Adventus et Quadragesimae)	or	ORBDm	OR
Toni Communes Ad Alleluia in Fine Antiphonarum	or	ORAL1	OR
Toni Communes Ad Alleluia In Fine Responsorium	or	ORAL2	OR
Toni Communes Pneumata In Fine Antiphonarum	or	ORAL3	OR
Adoremus Dominum	in	F1Iw	F1
Praeoccupemus faciem	in	7GF1I	F1
Primo die quo Trinitas	hy	F1Hw	F1
Dominum qui fecit nos	in	F1Is	F1
Nocte surgentes	hy	F1Hs	F1
Veniet ecce	an	A1F1N1A1	F1
Beatus vir... meditatur.	an	F1N1A1	F1
Confortate manus dissolutas	an	A1F1N1A2	F1
Servite Domino	an	F1N1A2	F1
Gaudete omnes	an	A1F1N1A3	F1
Exsurge Domine salvum	an	F1N1A3	F1
Alleluia ... lapis revolutus est	an	P1F1N1A	F1
Gaude et laetare ... filia Jerusalem	an	A1F1N2A1	F1
Quam admirabile	an	F1N2A1	F1
Rex noster adveniet	an	A1F1N2A2	F1
Sedisti super thronum	an	F1N2A2	F1
Ecce venio cito	an	A1F1N2A3	F1
Exsurge Domine non praevaleat	an	F1N2A3	F1
Alleluia ... quem quaeris mulier	an	P1F1N2A	F1
Gabriel Angelus ... Ave	an	A1F1N3A1	F1
Ut quid Domine recessisti	an	F1N3A1	F1
Maria dixit	an	A1F1N3A2	F1
Exsurge Domine Deus exaltetur	an	F1N3A2	F1
In adventu summi Regis	an	A1F1N3A3	F1
Justus Dominus et justitiam dilexit.	an	F1N3A3	F1
Alleluia ... noli flere Maria	an	P1F1N3A	F1
Venite ... Exsultemus Domino (Ad Invit)	in	F2I	F2
Somno refectis artubus	hy	F2H	F2
Dominus de coelo	an	F2N1A1	F2
Alleluia alleluia alleluia (Secunda T.P. in I Nocturno)	an	P1F2N1A	F2
Qui operatur justitiam	an	F2N1A2	F2
Inclina Domine	an	F2N1A3	F2
Diligam te Domine	an	F2N2A1	F2
Alleluia alleluia alleluia (Secunda T.P. in II Nocturno)	an	P1F2N2A	F2
Retribuet mihi Dominus	an	F2N2A2	F2
Vivit Dominus	an	F2N2A3	F2
Exaudiat te Dominus	an	F2N3A1	F2
Alleluia alleluia alleluia (Secunda T.P. in III Nocturno)	an	P1F2N3A	F2
Domine in virtute	an	F2N3A2	F2
Exaltabo te Domine	an	F2N3A3	F2
Jubilemus Deo	in	F3I	F3
Consors paterni luminis	hy	F3H	F3
Expugna Domine	an	F3N1A1	F3
Alleluia alleluia alleluia (Tertia T.P. in I Nocturno)	an	P1F3N1A	F3
Restitue animam meam	an	F3N1A2	F3
Exsurge Domine et intende	an	F3N1A3	F3
Noli aemulari	an	F3N2A1	F3
Alleluia alleluia alleluia (Tertia T.P. in II Nocturno)	an	P1F3N2A	F3
Brachia peccatorum	an	F3N2A2	F3
Custodi innocentiam	an	F3N2A3	F3
Ne in ira tua	an	F3N3A1	F3
Alleluia alleluia alleluia (Tertia T.P. in III Nocturno)	an	P1F3N3A	F3
Intende in adjutorium	an	F3N3A2	F3
Amove Domine	an	F3N3A3	F3
Deum magnum Dominum	in	F4I	F4
Rerum Creator optime	hy	F4H	F4
Speciosus forma	an	F4N1A1	F4
Alleluia alleluia alleluia (Quarta T.P. In I Nocturno)	an	P1F4N1A	F4
Confitebuntur tibi	an	F4N1A2	F4
Adiutor in tribulationibus	an	F4N1A3	F4
Magnus Dominus	an	F4N2A1	F4
Alleluia alleluia alleluia (Quarta T.P. in II Nocturno)	an	P1F4N2A	F4
Os meum loquetur	an	F4N2A2	F4
Ne timueris	an	F4N2A3	F4
Deus deorum	an	F4N3A1	F4
Alleluia alleluia alleluia (Quarta T.P. in III Nocturno)	an	P1F4N3A	F4
Intellegite	an	F4N3A2	F4
Acceptabis	an	F4N3A3	F4
Deus deorum	an	F4N4A1	F4
Immola Deo	an	F4N4A2	F4
Intellegite	an	F4N4A3	F4
Regem magnum Dominum	in	F5I	F5
Nox atra rerum contegit	hy	F5H	F5
In Deo salutare meum	an	F5N1A1	F5
Alleluia alleluia alleluia (Quinta T.P. in I Nocturno)	an	P1F5N1A	F5
Videte opera Domini	an	F5N1A2	F5
Audite omnes	an	F5N1A3	F5
Exsurgat Deus	an	F5N2A1	F5
Alleluia alleluia alleluia (Quinta T.P. in II Nocturno)	an	P1F5N2A	F5
Deus noster ... salvos	an	F5N2A2	F5
In ecclesiis	an	F5N2A3	F5
Salvum me fac Deus	an	F5N3A1	F5
Alleluia alleluia alleluia (Quinta T.P. in III Nocturno)	an	P1F5N3A	F5
Propter inimicos meos	an	F5N3A2	F5
Quaerite Dominum ... et vivet	an	F5N3A3	F5
Dominum Deum nostrum	in	F6I	F6
Tu Trinitatis unitas	hy	F6H	F6
Suscitavit Dominus	an	F6N1A1	F6
Alleluia alleluia alleluia (Sexta T.P. in I Nocturno)	an	P1F6N1A	F6
Coram patribus	an	F6N1A2	F6
Ianuas caeli aperuit	an	F6N1A3	F6
Deus adjutor est eorum	an	F6N2A1	F6
Alleluia alleluia alleluia (Sexta T.P. in II Nocturno)	an	P1F6N2A	F6
Redemit ... eos	an	F6N2A2	F6
Aedificavit Deus	an	F6N2A3	F6
Adjuva nos Deus	an	F6N3A1	F6
Alleluia alleluia alleluia (Sexta T.P. in III Nocturno)	an	P1F6N3A	F6
Ego sum Dominus	an	F6N3A2	F6
Ne taceas Deus	an	F6N3A3	F6
Populus Domini	in	F7I	F7
Summae Parens clementiae	hy	F7H	F7
Memor fuit in saeculum	an	F7N1A1	F7
Alleluia alleluia alleluia (Sabbato T.P. in I Nocturno)	an	P1F7N1A	F7
Auxit Dominus	an	F7N1A2	F7
Eduxit Deus	an	F7N1A3	F7
Salvavit eos Dominus	an	F7N2A1	F7
Alleluia alleluia alleluia (Sabbato T.P. in II Nocturno)	an	P1F7N2A	F7
Obliti sunt Deum	an	F7N2A2	F7
Cum tribularentur	an	F7N2A3	F7
Clamaverunt ad Dominum	an	F7N3A1	F7
Alleluia alleluia alleluia (Sabbato T.P. in III Nocturno)	an	P1F7N3A	F7
Ipsi viderunt	an	F7N3A2	F7
Videbunt recti	an	F7N3A3	F7
Aspiciens a longe V1 Quique V2 Qui regis V3 Tollite V4 Gloria	re	A1N1R1	A1F1
Aspiciebam in visu V Potestas ejus	re	A1N1R2	A1F1
Missus est V Dabit ei V Gloria	re	A1N1R3	A1F1
Ave Maria V Quomodo	re	A1N2R1	A1F1
Salvatorem exspectamus V Sobrie	re	A1N2R2	A1F1
Obsecro Domine V Qui regis V Gloria	re	A1N2R3	A1F1
Ecce virgo V Super solium	re	A1N3R1	A1F1
Audite verbum V Annuntiate	re	A1N3R2	A1F1
Ecce dies veniunt V In diebus V Gloria	re	A1N3R3	A1F1
Suscipe verbum V Paries	re	A1F2R1	A1F2
Laetentur coeli V Orietur	re	A1F2R2	A1F2
Alieni non transibunt V Deus a Libano V Gloria	re	A1F2R3	A1F2
Montes Israel V Rorate	re	A1F3R1	A1F3
Erumpant montes V De Sion (tonus 8)	re	A1F3R2	A1F3
Erumpant montes V De Sion (tonus 5 ad lib)	re	A1F3R2b	A1F3
Ecce ab austro V Aspiciam V Gloria	re	A1F3R3	A1F3
Rex noster adveniet V Super ipsum	re	A1F4R1	A1F4
Ante multum tempus  V Porta quam vidisti	re	A1F4R2	A1F4
Hierusalem cito V Ego enim sum 	re	A2N1R1	A2F1
Ecce Dominus veniet V Ecce dominus cum virtute	re	A2N1R2	A2F1
Civitas Jerusalem V Ecce Dnus in fortitudine V Gloria	re	A2N1R3	A2F1
Ecce veniet Dominus V Et dominabitur	re	A2N2R1	A2F1
Sicut mater V Dabo in Sion	re	A2N2R2	A2F1
Hierusalem plantabis V Exsulta satis V Gloria	re	A2N2R3	A2F1
Egredietur Dominus de Samaria V Et praeparabitur	re	A2N3R1	A2F1
Festina V Veni Domine et noli	re	A2N3R2	A2F1
Ecce Dominus veniet V Ecce dominus noster V Gloria	re	A2N3R3	A2F1
Ecce apparébit V Apparébit in finem	re	A3N1R1	A3F1
Bethlehem civitas V Loquetur	re	A3N1R2	A3F1
Qui venturus est V Deponet V Gloria	re	A3N1R3	A3F1
Aegypte noli flere V Ecce veniet Dnus exercituum	re	A3N2R1	A3F1
Prope est ut veniat V Revertere	re	A3N2R2	A3F1
Descendet Dnus V Et adorabunt V Gloria	re	A3N2R3	A3F1
Veni Domine V Excita	re	A3N3R1	A3F1
Ecce radix Jesse V Dabit ei	re	A3N3R2	A3F1
Docebit nos Dnus V Venite ascendamus V Gloria	re	A3N3R3	A3F1
Clama in fortitudine V Super montem	re	A3F4R1	A3F4
Orietur stella Jacob V Et adorabunt	re	A3F4R2	A3F4
Modo veniet V Orietur in diebus V Gloria	re	A3F4R3	A3F4
Egredietur Dominus et proeliabitur V Et elevabitur	re	A3F5R1	A3F5
Praecursor pro nobis V Ipse est Rex	re	A3F5R2	A3F5
Videbunt Gentes justum V Et eris corona V Gloria	re	A3F5R3	A3F5
Emitte Agnum Dne, Dominatorem V Ostende	re	A3F6R1	A3F6
Rorate V Emitte Agnum Dne Dominatorem	re	A3F6R2	A3F6
Germinaverunt campi eremi V Ex Sion V Gloria	re	A3F6R3	A3F6
Egredietur virga de radice V Et requiescet	re	A3F7R1	A3F7
Radix Jesse qui esxurget V Super ipsum	re	A3F7R2	A3F7
Veni Domine V Excita V Gloria	re	A3F7R3	A3F7
Canite tuba V Annuntiate	re	A4N1R1	A4F1
Non auferetur sceptrum V Pulchriores	re	A4N1R2	A4F1
Me oportet minui V Ego baptizavi V Gloria	re	A4N1R3	A4F1
Nascetur vobis parvulus V In ipso benedicentur	re	A4N2R1	A4F1
Ecce jam veniet plenitudo V Propter nimiam	re	A4N2R2	A4F1
Virgo Israel V In caritate V Gloria	re	A4N2R3	A4F1
Juravi dicit Dnus ut ultra V Juxta est salus	re	A4N3R1	A4F1
Non discedimus a te V Memento nostri Dne	re	A4N3R2	A4F1
Intuemini quantus V Praecursor pro nobis ingréditur V Gloria	re	A4N3R3	A4F1
Hodie scietis quia veniet	in	1224I	1224
Sanctificamini hodie V Hodie scietis	re	1224R1	1224
Constantes estote V Sanctificamini	re	1224R2	1224
Sanctificamini filii V Crastina die	re	1224R3	1224
Christus natus est	in	1225I	1225
Jesu redemptor omnium	hy	1225H	1225
Dominus dixit ad me	an	1225N1A1	1225
Tamquam sponsus Dominus procedens	an	1225N1A2	1225
Diffusa est gratia	an	1225N1A3	1225
Hodie nobis coelorum Rex V Gloria in excelsis V Gloria	re	1225N1R1	1225
Hodie nobis de coelo pax V Hodie illuxit	re	1225N1R2	1225
Quem vidistis pastores V Dicite V Gloria	re	1225N1R3	1225
Suscepimus Deus misericordiam	an	1225N2A1	1225
Orietur diebus Domini	an	1225N2A2	1225
Veritas de terra orta	an	1225N2A3	1225
O Magnum mysterium V Ave Maria	re	1225N2R1	1225
Beata Dei Genitrix Maria V Beata quae credidit	re	1225N2R2	1225
Sancta et immaculata V Benedicta V Gloria	re	1225N2R3	1225
Ipse invocabit me alleluia	an	1225N3A1	1225
Laetentur coeli	an	1225N3A2	1225
Notum fecit Dominus alleluia salutare	an	1225N3A3	1225
Beata viscera Mariae Virginis V Dies sanctificatus	re	1225N3R1	1225
Verbum caro factum est V Omnia per ipsum	re	1225N3R2	1225
Christum natum qui beatum	in	1226I	1226
Stephanus autem V Surrexerunt	re	1226N1R1	1226
Videbant omnes Stephanum V Stephanus autem	re	1226N1R2	1226
Intuens in coelum V Cum autem esset V Gloria	re	1226N1R3	1226
Lapidabant Stephanum V Positis autem	re	1226N2R1	1226
Impetum fecerunt unanimes V Et testes deposuerunt	re	1226N2R2	1226
Impii super justum V Continuerunt aures V Gloria	re	1226N2R3	1226
Stephanus servus V Cum igitur	re	1226N3R1	1226
Patefactae sunt V Mortem enim V Gloria	re	1226N3R2	1226
Valde honorandus est V Virgo est electus	re	1227N1R1	1227
Hic est discipulus V Fluenta Evangelii	re	1227N1R2	1227
Hic est beatissimus V Hic est discipulus ille V Gloria	re	1227N1R3	1227
Qui vicerit faciam V Vincenti dabo	re	1227N2R1	1227
Diligebat autem eum V In cruce	re	1227N2R2	1227
In medio ecclesiae aperuit V Jucunditatem V Gloria	re	1227N2R3	1227
In illo die suscipiam V Esto fidelis	re	1227N3R1	1227
Iste est Joannes V Fluenta Evangelii V Gloria	re	1227N3R2	1227
Audit tyrannus	hy	1228H	1228
Centum quadraginta V Isti sunt qui venerunt	re	1228N1R1	1228
Sub altare Dei audivi V Vidi sub altare	re	1228N1R2	1228
Adoraverunt viventem in saecula V Et ceciderunt V Gloria	re	1228N1R3	1228
Effuderunt sanguinem sanctorum V Posuerunt mortalia	re	1228N2R1	1228
Isti sunt sancti qui passi V Vindica Domine	re	1228N2R2	1228
Isti sunt sancti qui non V Hi sunt V Gloria	re	1228N2R3	1228
Isti sunt qui venerunt	an	1228N3A2	1228
Cantabant sancti V Hi empti sunt	re	1228N3R1	1228
Vidi sub altare Dei animas V Sub throno V Gloria	re	1228N3R2	1228
Isti qui amicti sunt V Vidi sub altare V Gloria	re	1228N3R3	1228
O Regem coeli V Natus est nobis hodie V Gloria	re	N1F1N3R8	N1F1
Dominus dixit ad me	an	0101N1A1	0101
In sole posuit tabernaculum	an	0101N1A2	0101
Elevamini	an	0101N1A3	0101
Ecce Agnus Dei V Qui de terra est	re	0101N1R1	0101
Dies sanctificatus V Haec dies	re	0101N1R2	0101
Benedictus qui venit V Haec dies V Gloria	re	0101N1R3	0101
Speciosus forma	an	0101N2A1	0101
Homo natus est in ea	an	0101N2A2	0101
Exsultabunt omnia ligna	an	0101N2A3	0101
Confirmatum est cor V Domus pudici	re	0101N2R2	0101
Benedicta et venerabilis V Domine audivi V Gloria	re	0101N2R3	0101
In principio et ante	an	0101N3A1	0101
Ante luciferum genitus	an	0101N3A2	0101
Nato Domino	an	0101N3A3	0101
Nesciens mater V Domus pudici V Gloria	re	0101N3R2	0101
Admirabile nomen Jesu	in	N2I	N2
Jesu Rex admirabilis	hy	N2H	N2
Domine Dominus noster... terra.	an	N2N1A1	N2
In nomine Jesu omne	an	N2N1A2	N2
Confitemini Domino et invocate	an	N2N1A3	N2
Ecce concipies et paries V Vocatum est	re	N2N1R1	N2
Benedictum est nomen V Et benedictum nomen	re	N2N1R2	N2
Laudabo nomen V Laetabor et exsultabo V Gloria	re	N2N1R3	N2
Memores erunt nominis	an	N2N2A1	N2
Magnificate Dominum	an	N2N2A2	N2
Omnes gentes quascumque	an	N2N2A3	N2
Sperent in te qui noverunt V Exsurge Dne	re	N2N2R1	N2
Confiteamur nomini V Hi in curribus	re	N2N2R2	N2
Laetentur omnes qui sperant V Domine in lumine V Gloria	re	N2N2R3	N2
Cantate Domino et benedicite	an	N2N3A1	N2
Secundum nomen tuum Deus	an	N2N3A2	N2
Cantate Deo psalmum dicite	an	N2N3A3	N2
Tribulationem et dolorem V Turris fortissima	re	N2N3R1	N2
Exspectabo nomen tuum V Ut confiteamur V Gloria	re	N2N3R2	N2
Christus apparuit nobis	in	0106I	0106
Crudelis Herodes	hy	0106H	0106
Afferte Domino	an	0106N1A1	0106
Fluminis impetus	an	0106N1A2	0106
Psallite Deo nostro	an	0106N1A3	0106
Hodie in Jordane V Descendit Spiritus	re	0106N1R1	0106
Tria sunt munera V Salutis nostrae	re	0106N1R1b	0106
In columbae specie V Coeli aperti sunt	re	0106N1R2	0106
Reges Tharsis V Omnes de Saba V Gloria	re	0106N1R3	0106
Omnis terra adoret	an	0106N2A1	0106
Reges Tharsis (Antiphona)	an	0106N2A2	0106
Omnes Gentes quascumque	an	0106N2A3	0106
Illuminare illuminare Hierusalem V Et ambulabunt	re	0106N2R1	0106
Omnes de Saba (Resp.) V Reges Tharsis	re	0106N2R2	0106
Magi veniunt ab Oriente V Vidimus stellam V Gloria	re	0106N2R3	0106
Venite adoremus eum qui ipse est	an	0106N3A1	0106
Homo natus es	an	0106N3A1b	0106
Adorate Dominum alleluia in aula	an	0106N3A2	0106
Adorate Deum alleluia omnes	an	0106N3A3	0106
Stella quam viderant V Et intrantes	re	0106N3R1	0106
Videntes stellam Magi V Stella quam viderant V Gloria	re	0106N3R2	0106
Christum Dei Filium Mariae	in	E1I	E1F1
Sacra jam splendent decorata	hy	E1H	E1F1
Cum inducerent puerum	an	E1N1A1	E1F1
Ut perfecerunt omnia	an	E1N1A2	E1F1
Puer autem crescebat	an	E1N1A3	E1F1
Deus noster in terris V Hic adinvenit	re	E1N1R1	E1F1
Beati qui habitant V In saecula	re	E1N1R2	E1F1
Debuit per omnia V Cum esset Filius V Gloria	re	E1N1R3	E1F1
Consurgens Joseph... secessit	an	E1N2A1	E1F1
Angelus Domini apparuit in somnis... vade	an	E1N2A2	E1F1
Et veniens habitavit	an	E1N2A3	E1F1
Ego autem mendicus V Labores manuum	re	E1N2R1	E1F1
Vulpes foveas V Pauper sum ego	re	E1N2R2	E1F1
Cum in forma Dei V Humiliavit V Gloria	re	E1N2R3	E1F1
Ibant parentes	an	E1N3A1	E1F1
Cum redirent	an	E1N3A2	E1F1
Non invenientes Jesum	an	E1N3A3	E1F1
Vere tu es Rex V Tu doces hominem	re	E1N3R1	E1F1
Sicut per inoboedientiam V Venit Nazareth V Gloria	re	E1N3R2	E1F1
Domine ne in ira V Timor et tremor	re	E1F2R1	E1F2
Deus qui sedes V Tibi enim derelictus	re	E1F2R2	E1F2
A dextris est mihi V Dominbus pars hereditatis V Gloria	re	E1F2R3	E1F2
Auribus percipe Domine V Complaceat	re	E1F3R1	E1F3
Statuit Dominus supra V Exaudivit preces	re	E1F3R2	E1F3
Ego dixi Domine V Ab omnibus V Gloria	re	E1F3R3	E1F3
Ne perdideris me V Non intres in judicium	re	E1F4R1	E1F4
Paratum cor meum V Exsurge gloria	re	E1F4R2	E1F4
Adjutor meus tibi psallam V Laetabor et exsultabo V Gloria	re	E1F4R3	E1F4
Deus in te speravi V Inclina ad me	re	E1F5R1	E1F5
Repleatur os meum laude V Gaudebunt labia	re	E1F5R2	E1F5
Gaudebunt labia mea V Sed et ligna mea V Gloria	re	E1F5R3	E1F5
Confitebor tibi Domine Deus V Deus meus es tu	re	E1F6R1	E1F6
Misericordia tua Domine V In die tribulationis	re	E1F6R2	E1F6
Factus est mihi Dominus V Eripuit me V Gloria	re	E1F6R3	E1F6
Misericordiam et judicium V Perambulabam	re	E1F7R1	E1F7
Domine exaudi orationem V Fiant aures	re	E1F7R2	E1F7
Velociter exaudi me V Dies mei sicut umbra V Gloria	re	E1F7R3	E1F7
Notas mihi fecisti V Tu es qui restitues	re	E2N2R1	E2F1
Diligam te Domine virtus V Liberator meus	re	E2N2R2	E2F1
Domini est terra et plenitudo V Ipse super maria V Gloria	re	E2N2R3	E2F1
Ad te Domine levavi V Custodi animam	re	E2N3R1	E2F1
Duo Seraphim V Tres sunt V Gloria	re	E2N3R2	E2F1
Quam magna multitudo V Perfecisti	re	E2F2R1	E2F2
Adjutor meus esto Deus V Neque despicias	re	E2F2R2	E2F2
Benedicam Dominum in omni V In Domino laudabitur V Gloria	re	E2F2R3	E2F2
In principio fecit Deus V Formavit igitur	re	7GN1R1	7GF1
In principio Deus creavit V Igitur perfecti sunt	re	7GN1R2	7GF1
Formavit igitur V In principio fecit V Gloria	re	7GN1R3	7GF1
Tulit ergo V Plantaverat	re	7GN2R1	7GF1
Dixit Dominus Deus non est V Adae vero non	re	7GN2R2	7GF1
Immisit Dominus soporem V Cumque obsormisset V Gloria	re	7GN2R3	7GF1
Plantaverat autem V Produxitque	re	7GN3R1	7GF1
Ecce Adam V Fecit quoque	re	7GN3R2	7GF1
Ubi est Abel V Maledicta terra V Gloria	re	7GN3R3	7GF1
Dum deambularet Dominus V Vocem tuam audivi	re	7GF2R1	7GF2
In sudore vultus tui V Quia audisti	re	7GF2R2	7GF2
Dixit Dominus ad Noe V Fac tibi arcam	re	6GN1R1	6GF1
Noe vir justus V Fecit sibi arcam	re	6GN1R2	6GF1
Quadraginta dies et noctes V In articulo V Gloria	re	6GN1R3	6GF1
Aedificavit Noe altare Domino V Ecce ego statuam	re	6GN2R1	6GF1
Ponam arcum meum in nubibus V Cumque obduxero	re	6GN2R2	6GF1
Per memetipsum juravi V Arcum meum V Gloria	re	6GN2R3	6GF1
Benedixit Deus Noe V Ecce ego statuam	re	6GN3R1	6GF1
Ecce ego statuam pactum meum V Arcum meum ponam	re	6GN3R2	6GF1
Cum turba plurima V Et sum seminat V Gloria	re	6GN3R3	6GF1
In articulo die illius V Deleta sunt	re	6GF2R1	6GF2
Recordatus Dominus Noe V Reversaeque sunt	re	6GF2R2	6GF2
Locutus est Dominus ad Abraham V Benedicens benedicam	re	5GN1R1	5GF1
Dum staret Abraham V Ecce Sara	re	5GN1R2	5GF1
Tentavit Deus Abraham V Vocatus quoque V Gloria	re	5GN1R3	5GF1
Angelus Domini vocavit Abraham V Cumque extendisset	re	5GN2R1	5GF1
Vocavit Angelus Domini Abraham V Possidebit semen	re	5GN2R2	5GF1
Deus domini mei Abraham V Obsecro V Gloria	re	5GN2R3	5GF1
Veni hodie ad fontem V Igitur puella 	re	5GN3R1	5GF1
Factus est sermo Domini V Ego enim sum	re	5GN3R2	5GF1
Caecus sedebat V Stans autem Jesus V Gloria	re	5GN3R3	5GF1
Movens igitur Abraham V Dixit autem Dominus ad eum	re	5GF2R1	5GF2
Credidit Abraham Deo V Fuit autem justus	re	5GF2R2	5GF2
Domine puer meus V Domine non sum dignus	re	5GF5R1	5GF5
Ecce nunc tempus V In omnibus exhibeamus	re	Q1N1R1	Q1F1
In omnibus exhibeamus V Ecce nunc tempus	re	Q1N1R2	Q1F1
In jejunio et fletu V Inter vestibulum V Gloria	re	Q1N1R3	Q1F1
Emendemus in melius V Adjuva nos Deus	re	Q1N2R1	Q1F1
Derelinquat V Non vult	re	Q1N2R2	Q1F1
Paradisi portas V In omnibus V Gloria	re	Q1N2R3	Q1F1
Scindite V Derelinquat	re	Q1N3R1	Q1F1
Frange V Cum videris	re	Q1N3R2	Q1F1
Angelis suis mandavit V Super aspidem V Gloria	re	Q1N3R3	Q1F1
Tribularer si nescirem V Secundum multitudinem	re	Q1F5R1	Q1F5
Abscondite elemosynam V Date elemosynam V Gloria	re	Q1F7R3	Q1F7
Tolle arma tua V Cumque venatu	re	Q2N1R1	Q2F1
Ecce odor V Deus autem omnipotens	re	Q2N1R2	Q2F1
Det tibi Deus V Et incurventur V Gloria	re	Q2N1R3	Q2F1
Dum exiret V Vereominus est	re	Q2N2R1	Q2F1
Si Dominus Deus V Surgens ergo mane	re	Q2N2R2	Q2F1
Erit mihi Dominus V Si reversus fuero V Gloria	re	Q2N2R3	Q2F1
Dixit Angelus ad Jacob V Cumque surrexisset Jacob	re	Q2N3R1	Q2F1
Vidi Dominum facie ad faciem V Et dixit nequaquam	re	Q2N3R2	Q2F1
Cum audisset Jacob V Domine qui dixisti mihi V Gloria	re	Q2N3R3	Q2F1
Dum iret Jacob V Aedificavit ex lapidibus	re	Q2F2R1	Q2F2
Apparuit Deus Jacob V Vere Dominus est in loco	re	Q2F2R2	Q2F2
Pater peccavi in coelum V Quanti mercenarii	re	Q2F7R1	Q2F7
Videntes Joseph V Cumque vidissent Joseph	re	Q3N1R1	Q3F1
Dixit Judas fratribus suis V Quid enim prodest	re	Q3N1R2	Q3F1
Extrahentes Joseph V At illi intincta  V Gloria	re	Q3N1R3	Q3F1
Videns Jacob V Tulerunt autem	re	Q3N2R1	Q3F1
Joseph dum intraret V Humiliaverunt	re	Q3N2R2	Q3F1
Memento mei V Tres enim adhuc V Gloria	re	Q3N2R3	Q3F1
Merito haec patimur V Dixit Ruben	re	Q3N3R1	Q3F1
Dixit Ruben V Merito haec	re	Q3N3R2	Q3F1
Lamentabatur Jacob V Posternens V Gloria	re	Q3N3R3	Q3F1
Tollite hinc V Sumite de optimis	re	Q3F2R1	Q3F2
Iste est frater vester V Attollens autem	re	Q3F2R2	Q3F2
Dixit Joseph V Biennium est	re	Q3F2R3	Q3F2
Nuntiaverunt Jacob dicentes V Qumque audisset	re	Q3F3R1	Q3F3
Locutus est Dominus ad Moysen V Clamor filiorum	re	Q4N1R1	Q4F1
Stetit Moyses coram V Dominus Deus Hebraeorum	re	Q4N1R2	Q4F1
Cantemus Domino V Dominus quasi V Gloria	re	Q4N1R3	Q4F1
In mari via tua V Transtulisti illos	re	Q4N2R1	Q4F1
Qui persequebantur V Deduxisti sicut oves	re	Q4N2R2	Q4F1
Moyses famulus Domini V Ascendens V Gloria	re	Q4N2R3	Q4F1
Splendida facta est facies V Cumque descendisset	re	Q4N3R1	Q4F1
Ecce mitto Angelum meum V Israel si me audieris	re	Q4N3R2	Q4F1
Attendite popule meus V Aperiam in parabolis V Gloria	re	Q4N3R3	Q4F1
Vos qui transituri estis V Cumque intraveritis	re	Q4F2R1	Q4F2
Audi Israel praecepta V Observa igitur	re	Q4F2R2	Q4F2
